Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
KNN-2,PSYCH_VIGILANCE_SES-1,high_v_low,0.6931818181818182,0.6363636363636364,0.5568181818181818,0.5454545454545454,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.6022727272727273,0.4772727272727273,0.5454545454545454,0.023989898989899006,-0.006818181818181723,-0.0037878787878787845,0.14772727272727282,0.05681818181818188,0.05681818181818188
KNN-3,PSYCH_VIGILANCE_SES-1,high_v_low,0.7045454545454546,0.5909090909090909,0.5454545454545454,0.5568181818181818,0.4886363636363637,0.5568181818181818,0.5454545454545454,0.6022727272727273,0.5,0.5454545454545454,0.02020202020202022,-0.006818181818181723,0.0037878787878787845,0.15909090909090917,0.05681818181818188,0.05681818181818188
KNN-4,PSYCH_VIGILANCE_SES-1,high_v_low,0.6477272727272727,0.6022727272727273,0.6363636363636364,0.5795454545454546,0.5454545454545454,0.5681818181818182,0.5454545454545454,0.5681818181818182,0.5340909090909091,0.5454545454545454,0.03535353535353547,0.006818181818181945,0.0037878787878788955,0.10227272727272729,0.022727272727272818,0.022727272727272818
KNN-5,PSYCH_VIGILANCE_SES-1,high_v_low,0.7272727272727273,0.5681818181818182,0.6136363636363636,0.5454545454545454,0.5113636363636364,0.5,0.5454545454545454,0.5681818181818182,0.4772727272727273,0.5454545454545454,0.016414141414141548,-0.02499999999999991,-0.015151515151515027,0.18181818181818188,0.022727272727272818,0.022727272727272818
KNN-6,PSYCH_VIGILANCE_SES-1,high_v_low,0.7272727272727273,0.5568181818181818,0.6363636363636364,0.5909090909090909,0.5113636363636364,0.5568181818181818,0.5454545454545454,0.5568181818181818,0.5113636363636364,0.5454545454545454,0.031565656565656575,-0.009090909090909038,-0.00757575757575768,0.18181818181818188,0.011363636363636354,0.011363636363636354
KNN-7,PSYCH_VIGILANCE_SES-1,high_v_low,0.7159090909090909,0.5227272727272727,0.5795454545454546,0.5795454545454546,0.5795454545454546,0.5795454545454546,0.5454545454545454,0.5681818181818182,0.5340909090909091,0.5454545454545454,0.03282828282828287,0.015909090909090984,0.0037878787878788955,0.17045454545454553,0.03409090909090917,0.022727272727272818
KNN-8,PSYCH_VIGILANCE_SES-1,high_v_low,0.7386363636363636,0.5568181818181818,0.6022727272727273,0.5568181818181818,0.5681818181818182,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.4772727272727273,0.5454545454545454,0.030303030303030387,1.1102230246251565e-16,-0.022727272727272707,0.19318181818181823,0.045454545454545525,0.0
KNN-9,PSYCH_VIGILANCE_SES-1,high_v_low,0.7045454545454546,0.5454545454545454,0.5340909090909091,0.6022727272727273,0.4659090909090909,0.5568181818181818,0.5454545454545454,0.5340909090909091,0.5227272727272727,0.5454545454545454,0.011363636363636354,-0.020454545454545392,-0.011363636363636354,0.15909090909090917,0.011363636363636354,0.0
KNN-10,PSYCH_VIGILANCE_SES-1,high_v_low,0.6931818181818182,0.5795454545454546,0.5568181818181818,0.5568181818181818,0.4772727272727273,0.5909090909090909,0.5454545454545454,0.5,0.5,0.5454545454545454,0.010101010101010166,-0.022727272727272707,-0.030303030303030276,0.14772727272727282,0.045454545454545525,0.0
KNN-20,PSYCH_VIGILANCE_SES-1,high_v_low,0.6477272727272727,0.5795454545454546,0.4772727272727273,0.5227272727272727,0.5681818181818182,0.625,0.5454545454545454,0.5340909090909091,0.5568181818181818,0.5454545454545454,0.016414141414141437,0.020454545454545503,0.0,0.10227272727272729,0.07954545454545459,0.011363636363636354
Logistic Regression,PSYCH_VIGILANCE_SES-2,high_v_low,0.5,0.5113636363636364,0.3636363636363637,0.4545454545454545,0.3068181818181818,0.4772727272727273,0.0,0.4431818181818182,0.4431818181818182,0.5,-0.1111111111111111,-0.1659090909090909,-0.20454545454545453,0.011363636363636354,-0.022727272727272707,-0.05681818181818182
LDA,PSYCH_VIGILANCE_SES-2,high_v_low,0.3863636363636364,0.4204545454545455,0.4090909090909091,0.4659090909090909,0.4772727272727273,0.5113636363636364,0.0,0.5568181818181818,0.4318181818181818,0.5,-0.09343434343434343,-0.10454545454545455,-0.17045454545454547,0.05681818181818177,0.05681818181818177,0.05681818181818177
SVM,PSYCH_VIGILANCE_SES-2,high_v_low,0.625,0.5340909090909091,0.6363636363636364,0.3636363636363637,0.5795454545454546,0.5454545454545454,0.0,0.5568181818181818,0.5568181818181818,0.5,-0.011363636363636409,-0.05227272727272736,-0.12878787878787884,0.13636363636363635,0.07954545454545459,0.05681818181818177
KNN-1,PSYCH_VIGILANCE_SES-2,high_v_low,0.5795454545454546,0.5,0.5909090909090909,0.5795454545454546,0.5113636363636364,0.4886363636363637,0.5,0.3977272727272727,0.6136363636363636,0.5,0.029040404040403978,0.002272727272727204,0.0037878787878787845,0.11363636363636365,0.11363636363636365,0.11363636363636365
KNN-2,PSYCH_VIGILANCE_SES-2,high_v_low,0.5681818181818182,0.4886363636363637,0.5681818181818182,0.4886363636363637,0.4886363636363637,0.4545454545454545,0.5,0.4772727272727273,0.5454545454545454,0.5,0.008838383838383868,-0.006818181818181834,0.007575757575757569,0.06818181818181823,0.045454545454545414,0.045454545454545414
KNN-3,PSYCH_VIGILANCE_SES-2,high_v_low,0.5227272727272727,0.4772727272727273,0.6363636363636364,0.5340909090909091,0.5,0.4772727272727273,0.5,0.4659090909090909,0.5568181818181818,0.5,0.018939393939393923,0.0,0.007575757575757458,0.13636363636363635,0.05681818181818177,0.05681818181818177
KNN-4,PSYCH_VIGILANCE_SES-2,high_v_low,0.5454545454545454,0.5,0.5681818181818182,0.4659090909090909,0.5227272727272727,0.5,0.5,0.5340909090909091,0.5681818181818182,0.5,0.022727272727272818,0.025000000000000022,0.03409090909090917,0.06818181818181823,0.06818181818181823,0.06818181818181823
KNN-5,PSYCH_VIGILANCE_SES-2,high_v_low,0.5227272727272727,0.5,0.5227272727272727,0.4886363636363637,0.4090909090909091,0.3977272727272727,0.5,0.4659090909090909,0.5227272727272727,0.5,-0.018939393939393978,-0.040909090909090895,-0.00378787878787884,0.022727272727272707,0.022727272727272707,0.022727272727272707
KNN-6,PSYCH_VIGILANCE_SES-2,high_v_low,0.4659090909090909,0.4772727272727273,0.5113636363636364,0.5113636363636364,0.4545454545454545,0.4886363636363637,0.5,0.4886363636363637,0.5113636363636364,0.5,-0.01010101010101011,-0.011363636363636354,0.0,0.011363636363636354,0.011363636363636354,0.011363636363636354
KNN-7,PSYCH_VIGILANCE_SES-2,high_v_low,0.4772727272727273,0.5227272727272727,0.6136363636363636,0.5227272727272727,0.5454545454545454,0.4545454545454545,0.5,0.4659090909090909,0.4886363636363637,0.5,0.010101010101009944,-0.009090909090909094,-0.015151515151515138,0.11363636363636365,0.045454545454545414,0.0
KNN-8,PSYCH_VIGILANCE_SES-2,high_v_low,0.4431818181818182,0.5113636363636364,0.6477272727272727,0.5227272727272727,0.4886363636363637,0.4204545454545455,0.5,0.4886363636363637,0.5568181818181818,0.5,0.008838383838383868,-0.009090909090909094,0.015151515151515138,0.1477272727272727,0.05681818181818177,0.05681818181818177
KNN-9,PSYCH_VIGILANCE_SES-2,high_v_low,0.5,0.5227272727272727,0.625,0.4659090909090909,0.5340909090909091,0.4545454545454545,0.5,0.5340909090909091,0.4886363636363637,0.5,0.01388888888888884,0.002272727272727204,0.00757575757575768,0.125,0.03409090909090906,0.03409090909090906
KNN-10,PSYCH_VIGILANCE_SES-2,high_v_low,0.4772727272727273,0.4886363636363637,0.5795454545454546,0.4772727272727273,0.5340909090909091,0.3977272727272727,0.5,0.5454545454545454,0.5227272727272727,0.5,0.002525252525252486,0.0,0.022727272727272707,0.07954545454545459,0.045454545454545414,0.045454545454545414
KNN-20,PSYCH_VIGILANCE_SES-2,high_v_low,0.5568181818181818,0.4886363636363637,0.6363636363636364,0.4659090909090909,0.3181818181818182,0.4090909090909091,0.5,0.4545454545454545,0.5568181818181818,0.5,-0.012626262626262708,-0.05227272727272736,0.0037878787878787845,0.13636363636363635,0.05681818181818177,0.05681818181818177
Logistic Regression,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6477272727272727,0.5,0.6022727272727273,0.6363636363636364,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5795454545454546,0.5795454545454546,0.5909090909090909,0.0,-0.004545454545454519,-0.007575757575757569,0.05681818181818177,0.0,0.0
LDA,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5340909090909091,0.4431818181818182,0.5454545454545454,0.5568181818181818,0.5909090909090909,0.5568181818181818,0.5909090909090909,0.5113636363636364,0.4659090909090909,0.5909090909090909,-0.05808080808080818,-0.04772727272727273,-0.06818181818181823,0.0,0.0,0.0
SVM,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6363636363636364,0.5681818181818182,0.6477272727272727,0.6363636363636364,0.5795454545454546,0.625,0.5909090909090909,0.5,0.5795454545454546,0.5909090909090909,0.005050505050504972,-0.015909090909090984,-0.03409090909090917,0.05681818181818177,0.03409090909090906,0.0
KNN-1,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5227272727272727,0.5568181818181818,0.5568181818181818,0.5795454545454546,0.5113636363636364,0.5795454545454546,0.4090909090909091,0.4886363636363637,0.5454545454545454,0.5909090909090909,-0.06313131313131315,-0.0840909090909091,-0.1098484848484848,-0.011363636363636354,-0.011363636363636354,-0.045454545454545525
KNN-2,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5795454545454546,0.5454545454545454,0.6136363636363636,0.6363636363636364,0.5454545454545454,0.6136363636363636,0.5909090909090909,0.5,0.5795454545454546,0.5909090909090909,-0.012626262626262652,-0.025000000000000022,-0.03409090909090917,0.045454545454545414,0.022727272727272707,0.0
KNN-3,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.4545454545454545,0.4886363636363637,0.6022727272727273,0.5568181818181818,0.4431818181818182,0.6477272727272727,0.5909090909090909,0.4886363636363637,0.6022727272727273,0.5909090909090909,-0.0492424242424242,-0.03636363636363649,-0.030303030303030276,0.05681818181818177,0.05681818181818177,0.011363636363636354
KNN-4,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6022727272727273,0.5113636363636364,0.6590909090909091,0.5909090909090909,0.5454545454545454,0.6477272727272727,0.5909090909090909,0.5454545454545454,0.6136363636363636,0.5909090909090909,-0.0012626262626262985,-0.002272727272727315,-0.007575757575757569,0.06818181818181812,0.05681818181818177,0.022727272727272707
KNN-5,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5340909090909091,0.4886363636363637,0.5909090909090909,0.5227272727272727,0.5795454545454546,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.5909090909090909,-0.031565656565656686,-0.011363636363636465,-0.030303030303030387,0.045454545454545414,0.045454545454545414,0.0
KNN-6,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5681818181818182,0.5340909090909091,0.5909090909090909,0.6022727272727273,0.5454545454545454,0.625,0.5909090909090909,0.5795454545454546,0.6363636363636364,0.5909090909090909,-0.005050505050504972,0.004545454545454519,0.011363636363636243,0.045454545454545414,0.045454545454545414,0.045454545454545414
KNN-7,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5454545454545454,0.4886363636363637,0.6363636363636364,0.5681818181818182,0.5227272727272727,0.5454545454545454,0.5909090909090909,0.5113636363636364,0.5454545454545454,0.5909090909090909,-0.04040404040404033,-0.04772727272727273,-0.04166666666666674,0.045454545454545414,0.0,0.0
KNN-8,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5568181818181818,0.5113636363636364,0.6022727272727273,0.6136363636363636,0.5909090909090909,0.625,0.5909090909090909,0.5454545454545454,0.6022727272727273,0.5909090909090909,-0.008838383838383757,-1.1102230246251565e-16,-0.011363636363636465,0.03409090909090906,0.03409090909090906,0.011363636363636354
KNN-9,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5454545454545454,0.4772727272727273,0.6363636363636364,0.5681818181818182,0.5340909090909091,0.5681818181818182,0.5909090909090909,0.5681818181818182,0.5568181818181818,0.5909090909090909,-0.030303030303030276,-0.027272727272727226,-0.018939393939394034,0.045454545454545414,0.0,0.0
KNN-10,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5568181818181818,0.5454545454545454,0.5795454545454546,0.5795454545454546,0.5681818181818182,0.5113636363636364,0.5909090909090909,0.5,0.5795454545454546,0.5909090909090909,-0.03409090909090906,-0.040909090909090895,-0.03409090909090917,0.0,0.0,0.0
KNN-20,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5795454545454546,0.6022727272727273,0.5909090909090909,0.6022727272727273,0.5909090909090909,0.5568181818181818,0.5909090909090909,0.5454545454545454,0.5340909090909091,0.5909090909090909,-0.01388888888888895,-0.027272727272727226,-0.03409090909090917,0.011363636363636354,0.0,0.0
Logistic Regression,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7386363636363636,0.6136363636363636,0.6818181818181818,0.7613636363636364,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.007575757575757569,0.0,0.0,0.07954545454545459,0.0,0.0
LDA,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.5454545454545454,0.4318181818181818,0.6931818181818182,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.4772727272727273,0.4431818181818182,0.6818181818181818,-0.09595959595959591,-0.08863636363636362,-0.1477272727272727,0.011363636363636465,0.0,0.0
SVM,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7272727272727273,0.6704545454545454,0.7159090909090909,0.7159090909090909,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6477272727272727,0.6704545454545454,0.6818181818181818,0.0063131313131313815,-0.009090909090909038,-0.015151515151515138,0.045454545454545525,0.0,0.0
KNN-1,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.5795454545454546,0.5340909090909091,0.6590909090909091,0.6477272727272727,0.5795454545454546,0.5909090909090909,0.3181818181818182,0.4659090909090909,0.5113636363636364,0.6818181818181818,-0.13888888888888884,-0.1886363636363636,-0.24999999999999994,-0.022727272727272707,-0.09090909090909083,-0.17045454545454541
KNN-2,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6931818181818182,0.6590909090909091,0.75,0.7613636363636364,0.625,0.6590909090909091,0.6818181818181818,0.5340909090909091,0.6022727272727273,0.6818181818181818,-0.018939393939393923,-0.06136363636363629,-0.07575757575757569,0.07954545454545459,0.0,0.0
KNN-3,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.5454545454545454,0.7045454545454546,0.7045454545454546,0.5909090909090909,0.6136363636363636,0.6818181818181818,0.5,0.6136363636363636,0.6818181818181818,-0.05555555555555558,-0.08181818181818179,-0.08333333333333326,0.022727272727272818,0.0,0.0
KNN-4,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.625,0.6931818181818182,0.6931818181818182,0.6363636363636364,0.6477272727272727,0.6818181818181818,0.5340909090909091,0.6477272727272727,0.6818181818181818,-0.030303030303030276,-0.05227272727272725,-0.06060606060606055,0.022727272727272818,0.0,0.0
KNN-5,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.5340909090909091,0.6818181818181818,0.6818181818181818,0.5340909090909091,0.625,0.6818181818181818,0.5340909090909091,0.6363636363636364,0.6818181818181818,-0.058080808080807955,-0.07954545454545447,-0.06439393939393945,0.022727272727272818,0.0,0.0
KNN-6,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7272727272727273,0.6477272727272727,0.6818181818181818,0.7045454545454546,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6022727272727273,0.6363636363636364,0.6818181818181818,-0.015151515151515138,-0.03409090909090906,-0.04166666666666663,0.045454545454545525,0.0,0.0
KNN-7,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.5909090909090909,0.7272727272727273,0.7159090909090909,0.6704545454545454,0.5227272727272727,0.6818181818181818,0.625,0.6590909090909091,0.6818181818181818,-0.02651515151515149,-0.04999999999999993,-0.02651515151515149,0.045454545454545525,0.0,0.0
KNN-8,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7159090909090909,0.625,0.6477272727272727,0.7159090909090909,0.6818181818181818,0.5568181818181818,0.6818181818181818,0.625,0.6704545454545454,0.6818181818181818,-0.023989898989899006,-0.03863636363636358,-0.022727272727272707,0.03409090909090917,0.0,0.0
KNN-9,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.625,0.6136363636363636,0.7272727272727273,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6931818181818182,0.6818181818181818,0.6818181818181818,-0.015151515151515138,-0.015909090909090873,0.0037878787878787845,0.045454545454545525,0.011363636363636465,0.011363636363636465
KNN-10,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7272727272727273,0.6704545454545454,0.6477272727272727,0.7386363636363636,0.6818181818181818,0.625,0.6818181818181818,0.6818181818181818,0.6704545454545454,0.6818181818181818,-0.0012626262626261875,-0.013636363636363669,-0.0037878787878786735,0.05681818181818188,0.0,0.0
KNN-20,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.7272727272727273,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.625,0.6818181818181818,0.6818181818181818,-0.0063131313131312705,-0.020454545454545392,-0.018939393939394034,0.045454545454545525,0.0,0.0
Logistic Regression,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5681818181818182,0.5681818181818182,0.5454545454545454,0.4772727272727273,0.5454545454545454,0.4886363636363637,0.5454545454545454,0.4659090909090909,0.4886363636363637,0.5454545454545454,-0.023989898989898895,-0.03863636363636358,-0.045454545454545414,0.022727272727272818,0.0,0.0
LDA,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.4886363636363637,0.5113636363636364,0.5113636363636364,0.5227272727272727,0.4886363636363637,0.5340909090909091,0.5454545454545454,0.6704545454545454,0.5681818181818182,0.5454545454545454,-0.007575757575757569,0.015909090909090873,0.04924242424242431,0.125,0.125,0.125
SVM,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5340909090909091,0.6704545454545454,0.5227272727272727,0.6477272727272727,0.6477272727272727,0.5681818181818182,0.5454545454545454,0.4545454545454545,0.5113636363636364,0.5454545454545454,0.02146464646464652,0.0,-0.04166666666666663,0.125,0.10227272727272729,0.0
KNN-1,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5795454545454546,0.6363636363636364,0.5454545454545454,0.5795454545454546,0.5795454545454546,0.5681818181818182,0.4545454545454545,0.4204545454545455,0.4204545454545455,0.5454545454545454,-0.01388888888888884,-0.05681818181818177,-0.11363636363636359,0.09090909090909094,0.03409090909090917,-0.09090909090909094
KNN-2,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.6931818181818182,0.6590909090909091,0.6363636363636364,0.6022727272727273,0.5681818181818182,0.6136363636363636,0.5454545454545454,0.4772727272727273,0.5795454545454546,0.5454545454545454,0.051767676767676796,0.011363636363636465,-0.011363636363636354,0.14772727272727282,0.06818181818181823,0.03409090909090917
KNN-3,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.6931818181818182,0.6136363636363636,0.5681818181818182,0.5909090909090909,0.5113636363636364,0.5909090909090909,0.5454545454545454,0.4886363636363637,0.4659090909090909,0.5454545454545454,0.017676767676767735,-0.025000000000000022,-0.045454545454545414,0.14772727272727282,0.045454545454545525,0.0
KNN-4,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.6931818181818182,0.6363636363636364,0.5681818181818182,0.5909090909090909,0.5227272727272727,0.5681818181818182,0.5454545454545454,0.5340909090909091,0.4886363636363637,0.5454545454545454,0.02651515151515149,-0.013636363636363558,-0.022727272727272596,0.14772727272727282,0.022727272727272818,0.0
KNN-5,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.6590909090909091,0.625,0.5340909090909091,0.6136363636363636,0.5340909090909091,0.625,0.5454545454545454,0.5227272727272727,0.375,0.5454545454545454,0.01388888888888895,-0.02499999999999991,-0.06439393939393939,0.11363636363636365,0.07954545454545459,0.0
KNN-6,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.625,0.6136363636363636,0.5681818181818182,0.5568181818181818,0.6022727272727273,0.6477272727272727,0.5454545454545454,0.5113636363636364,0.4318181818181818,0.5454545454545454,0.02146464646464641,0.002272727272727204,-0.049242424242424254,0.10227272727272729,0.10227272727272729,0.0
KNN-7,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5681818181818182,0.6477272727272727,0.4659090909090909,0.625,0.5681818181818182,0.625,0.5454545454545454,0.5340909090909091,0.4204545454545455,0.5454545454545454,0.010101010101010277,-0.006818181818181723,-0.045454545454545414,0.10227272727272729,0.07954545454545459,0.0
KNN-8,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5909090909090909,0.6363636363636364,0.4318181818181818,0.5113636363636364,0.5681818181818182,0.6136363636363636,0.5454545454545454,0.5795454545454546,0.4659090909090909,0.5454545454545454,0.0037878787878787845,0.009090909090909038,-0.015151515151515138,0.09090909090909094,0.06818181818181823,0.03409090909090917
KNN-9,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5795454545454546,0.6477272727272727,0.4659090909090909,0.5568181818181818,0.5113636363636364,0.5454545454545454,0.5454545454545454,0.5340909090909091,0.4431818181818182,0.5454545454545454,-0.008838383838383757,-0.02954545454545454,-0.037878787878787845,0.10227272727272729,0.0,0.0
KNN-10,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5681818181818182,0.6590909090909091,0.5113636363636364,0.5681818181818182,0.4886363636363637,0.5909090909090909,0.5454545454545454,0.5227272727272727,0.4659090909090909,0.5454545454545454,0.0012626262626262985,-0.022727272727272707,-0.03409090909090906,0.11363636363636365,0.045454545454545525,0.0
KNN-20,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5568181818181818,0.6590909090909091,0.5113636363636364,0.5340909090909091,0.5340909090909091,0.5909090909090909,0.5454545454545454,0.5,0.5,0.5454545454545454,0.002525252525252597,-0.011363636363636354,-0.030303030303030276,0.11363636363636365,0.045454545454545525,0.0
Logistic Regression,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,-0.010101010101010055,0.0,0.0,0.0,0.0,0.0
LDA,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.4431818181818182,0.4659090909090909,0.6704545454545454,0.5909090909090909,0.6818181818181818,0.6590909090909091,0.6818181818181818,0.4659090909090909,0.4659090909090909,0.6818181818181818,-0.11237373737373746,-0.09090909090909094,-0.14393939393939392,0.0,0.0,0.0
SVM,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.7045454545454546,0.6704545454545454,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0012626262626261875,0.002272727272727204,0.0,0.022727272727272818,0.022727272727272818,0.0
KNN-1,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6136363636363636,0.6818181818181818,0.5681818181818182,0.6136363636363636,0.6136363636363636,0.3181818181818182,0.5340909090909091,0.5681818181818182,0.6818181818181818,-0.10479797979797978,-0.15227272727272723,-0.20833333333333331,0.0,-0.06818181818181812,-0.11363636363636354
KNN-2,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6931818181818182,0.6477272727272727,0.7045454545454546,0.625,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6477272727272727,0.6818181818181818,0.6818181818181818,-0.015151515151515138,-0.015909090909090984,-0.011363636363636354,0.022727272727272818,0.0,0.0
KNN-3,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.7386363636363636,0.6363636363636364,0.6363636363636364,0.5795454545454546,0.6818181818181818,0.625,0.6818181818181818,0.5340909090909091,0.6136363636363636,0.6818181818181818,-0.045454545454545525,-0.054545454545454564,-0.0719696969696969,0.05681818181818188,0.0,0.0
KNN-4,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.7386363636363636,0.6704545454545454,0.6704545454545454,0.6477272727272727,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6704545454545454,0.6931818181818182,0.6818181818181818,-0.010101010101010055,-0.018181818181818077,0.0,0.05681818181818188,0.011363636363636465,0.011363636363636465
KNN-5,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.7613636363636364,0.6136363636363636,0.5568181818181818,0.5909090909090909,0.6477272727272727,0.6136363636363636,0.6818181818181818,0.6136363636363636,0.6590909090909091,0.6818181818181818,-0.04419191919191923,-0.03863636363636358,-0.030303030303030276,0.07954545454545459,0.0,0.0
KNN-6,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6704545454545454,0.6590909090909091,0.6818181818181818,0.6022727272727273,0.6818181818181818,0.6477272727272727,0.6818181818181818,0.6931818181818182,0.7159090909090909,0.6818181818181818,-0.011363636363636354,0.002272727272727315,0.015151515151515138,0.03409090909090917,0.03409090909090917,0.03409090909090917
KNN-7,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6590909090909091,0.6136363636363636,0.6818181818181818,0.5795454545454546,0.6363636363636364,0.6931818181818182,0.6818181818181818,0.6704545454545454,0.6931818181818182,0.6818181818181818,-0.025252525252525193,-0.006818181818181723,0.0,0.011363636363636465,0.011363636363636465,0.011363636363636465
KNN-8,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6818181818181818,0.7159090909090909,0.6477272727272727,0.6363636363636364,0.6590909090909091,0.6818181818181818,0.6818181818181818,0.6931818181818182,0.6818181818181818,-0.0063131313131311595,-0.011363636363636354,0.0037878787878787845,0.03409090909090917,0.011363636363636465,0.011363636363636465
KNN-9,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.6477272727272727,0.7159090909090909,0.6363636363636364,0.6931818181818182,0.625,0.6818181818181818,0.6818181818181818,0.6931818181818182,0.6818181818181818,-0.0063131313131311595,-0.006818181818181723,0.0037878787878787845,0.03409090909090917,0.011363636363636465,0.011363636363636465
KNN-10,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6931818181818182,0.6363636363636364,0.6931818181818182,0.6477272727272727,0.6363636363636364,0.6704545454545454,0.6818181818181818,0.6931818181818182,0.6931818181818182,0.6818181818181818,-0.010101010101010055,-0.006818181818181723,0.00757575757575768,0.011363636363636465,0.011363636363636465,0.011363636363636465
KNN-20,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.7386363636363636,0.6704545454545454,0.6704545454545454,0.6590909090909091,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0012626262626262985,0.0,0.0,0.05681818181818188,0.0,0.0
Logistic Regression,PARKINSONS,control_v_parkinsons,0.6,0.505,0.53,0.59,0.355,0.535,0.0,0.515,0.54,0.5,-0.03666666666666668,-0.11099999999999999,-0.14833333333333326,0.09999999999999998,0.040000000000000036,0.040000000000000036
LDA,PARKINSONS,control_v_parkinsons,0.495,0.5,0.54,0.615,0.355,0.535,0.0,0.535,0.525,0.5,-0.0444444444444444,-0.10999999999999999,-0.14666666666666667,0.11499999999999999,0.03500000000000003,0.03500000000000003
