Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
KNN-5,PSYCH_VIGILANCE_SES-2,high_v_low,0.4431818181818182,0.5227272727272727,0.5227272727272727,0.4431818181818182,0.4090909090909091,0.4318181818181818,0.5,0.5227272727272727,0.5795454545454546,0.5,-0.013888888888888895,-0.011363636363636354,0.03409090909090906,0.07954545454545459,0.07954545454545459,0.07954545454545459
KNN-6,PSYCH_VIGILANCE_SES-2,high_v_low,0.4772727272727273,0.5,0.5113636363636364,0.4772727272727273,0.4545454545454545,0.4659090909090909,0.5,0.4772727272727273,0.5340909090909091,0.5,-0.011363636363636409,-0.013636363636363669,0.0037878787878787845,0.03409090909090906,0.03409090909090906,0.03409090909090906
KNN-7,PSYCH_VIGILANCE_SES-2,high_v_low,0.4886363636363637,0.5340909090909091,0.6136363636363636,0.5227272727272727,0.5340909090909091,0.4545454545454545,0.5,0.4090909090909091,0.5227272727272727,0.5,0.008838383838383757,-0.01590909090909093,-0.022727272727272707,0.11363636363636365,0.03409090909090906,0.022727272727272707
KNN-8,PSYCH_VIGILANCE_SES-2,high_v_low,0.4886363636363637,0.4886363636363637,0.6477272727272727,0.5113636363636364,0.4886363636363637,0.4204545454545455,0.5,0.3977272727272727,0.5227272727272727,0.5,-0.0037878787878787845,-0.03409090909090906,-0.026515151515151547,0.1477272727272727,0.022727272727272707,0.022727272727272707
KNN-9,PSYCH_VIGILANCE_SES-2,high_v_low,0.5340909090909091,0.4431818181818182,0.625,0.5568181818181818,0.5340909090909091,0.4772727272727273,0.5,0.375,0.4886363636363637,0.5,0.0037878787878786735,-0.025000000000000022,-0.045454545454545414,0.125,0.03409090909090906,0.0
KNN-10,PSYCH_VIGILANCE_SES-2,high_v_low,0.5681818181818182,0.4659090909090909,0.5795454545454546,0.5454545454545454,0.5340909090909091,0.375,0.5,0.375,0.5227272727272727,0.5,-0.0037878787878787845,-0.03863636363636369,-0.034090909090909116,0.07954545454545459,0.03409090909090906,0.022727272727272707
KNN-20,PSYCH_VIGILANCE_SES-2,high_v_low,0.4431818181818182,0.4431818181818182,0.6363636363636364,0.4431818181818182,0.3181818181818182,0.4090909090909091,0.5,0.3522727272727273,0.4659090909090909,0.5,-0.05429292929292928,-0.09090909090909094,-0.06060606060606061,0.13636363636363635,0.0,0.0
Logistic Regression,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5681818181818182,0.4886363636363637,0.5909090909090909,0.5568181818181818,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.6022727272727273,0.5909090909090909,-0.016414141414141437,0.002272727272727204,0.0037878787878787845,0.011363636363636354,0.011363636363636354,0.011363636363636354
LDA,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.5227272727272727,0.4090909090909091,0.5454545454545454,0.5568181818181818,0.5909090909090909,0.5568181818181818,0.5909090909090909,0.4318181818181818,0.3977272727272727,0.5909090909090909,-0.07954545454545459,-0.07727272727272727,-0.11742424242424249,0.0,0.0,0.0
SVM,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6363636363636364,0.5909090909090909,0.6477272727272727,0.6590909090909091,0.5795454545454546,0.625,0.5909090909090909,0.5909090909090909,0.5454545454545454,0.5909090909090909,0.016414141414141437,-0.00454545454545463,-0.015151515151515138,0.06818181818181812,0.03409090909090906,0.0
KNN-1,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6704545454545454,0.4772727272727273,0.5568181818181818,0.6818181818181818,0.5113636363636364,0.5795454545454546,0.4090909090909091,0.4545454545454545,0.5454545454545454,0.5909090909090909,-0.04797979797979801,-0.09090909090909094,-0.12121212121212127,0.09090909090909083,-0.011363636363636354,-0.045454545454545525
KNN-2,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6704545454545454,0.5454545454545454,0.6136363636363636,0.6590909090909091,0.5227272727272727,0.6136363636363636,0.5909090909090909,0.5340909090909091,0.5113636363636364,0.5909090909090909,-0.0063131313131312705,-0.03636363636363649,-0.045454545454545525,0.07954545454545447,0.022727272727272707,0.0
KNN-3,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6363636363636364,0.4545454545454545,0.6022727272727273,0.6363636363636364,0.4431818181818182,0.6363636363636364,0.5909090909090909,0.4772727272727273,0.4431818181818182,0.5909090909090909,-0.04419191919191923,-0.07272727272727275,-0.08712121212121215,0.045454545454545414,0.045454545454545414,0.0
KNN-4,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6363636363636364,0.4659090909090909,0.6590909090909091,0.6477272727272727,0.5681818181818182,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.5113636363636364,0.5909090909090909,-0.0063131313131312705,-0.020454545454545503,-0.04166666666666674,0.06818181818181812,0.045454545454545414,0.0
KNN-5,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.625,0.4772727272727273,0.5909090909090909,0.6363636363636364,0.6022727272727273,0.6363636363636364,0.5909090909090909,0.5909090909090909,0.3977272727272727,0.5909090909090909,-0.018939393939394034,-0.027272727272727226,-0.06439393939393945,0.045454545454545414,0.045454545454545414,0.0
KNN-6,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6363636363636364,0.4886363636363637,0.5909090909090909,0.6363636363636364,0.5454545454545454,0.625,0.5909090909090909,0.5681818181818182,0.4772727272727273,0.5909090909090909,-0.017676767676767735,-0.029545454545454652,-0.045454545454545414,0.045454545454545414,0.03409090909090906,0.0
KNN-7,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.625,0.4431818181818182,0.6363636363636364,0.6477272727272727,0.5227272727272727,0.5454545454545454,0.5909090909090909,0.5,0.4772727272727273,0.5909090909090909,-0.03661616161616155,-0.0636363636363636,-0.06818181818181823,0.05681818181818177,0.0,0.0
KNN-8,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6477272727272727,0.5454545454545454,0.6022727272727273,0.6477272727272727,0.5909090909090909,0.625,0.5909090909090909,0.5454545454545454,0.5113636363636364,0.5909090909090909,-0.0012626262626262985,-0.0181818181818183,-0.04166666666666674,0.05681818181818177,0.03409090909090906,0.0
KNN-9,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6704545454545454,0.5227272727272727,0.6363636363636364,0.7045454545454546,0.5340909090909091,0.5681818181818182,0.5909090909090909,0.5113636363636364,0.5454545454545454,0.5909090909090909,-0.0037878787878788955,-0.040909090909090895,-0.04166666666666674,0.11363636363636365,0.0,0.0
KNN-10,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6477272727272727,0.5227272727272727,0.5795454545454546,0.6477272727272727,0.5795454545454546,0.5113636363636364,0.5909090909090909,0.5227272727272727,0.5681818181818182,0.5909090909090909,-0.016414141414141548,-0.03636363636363649,-0.030303030303030276,0.05681818181818177,0.0,0.0
KNN-20,PSYCH_TASK_ATTENTION_SES-1,high_v_low,0.6136363636363636,0.5795454545454546,0.5909090909090909,0.6136363636363636,0.5909090909090909,0.5568181818181818,0.5909090909090909,0.5681818181818182,0.5909090909090909,0.5909090909090909,-0.002525252525252486,-0.011363636363636354,-0.007575757575757569,0.022727272727272707,0.0,0.0
Logistic Regression,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.625,0.5454545454545454,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6704545454545454,0.6818181818181818,-0.0277777777777779,-0.002272727272727315,-0.0037878787878786735,0.0,0.0,0.0
LDA,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.5113636363636364,0.5227272727272727,0.6931818181818182,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.5909090909090909,0.7045454545454546,0.6818181818181818,-0.0479797979797979,-0.013636363636363558,-0.022727272727272707,0.022727272727272818,0.022727272727272818,0.022727272727272818
SVM,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6818181818181818,0.7159090909090909,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0037878787878787845,0.0,0.0,0.03409090909090917,0.0,0.0
KNN-1,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6477272727272727,0.5227272727272727,0.6590909090909091,0.6704545454545454,0.5681818181818182,0.6022727272727273,0.3181818181818182,0.5568181818181818,0.5909090909090909,0.6818181818181818,-0.11111111111111116,-0.15454545454545454,-0.19318181818181818,-0.011363636363636354,-0.07954545454545447,-0.09090909090909083
KNN-2,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6704545454545454,0.6363636363636364,0.75,0.6931818181818182,0.6136363636363636,0.6590909090909091,0.6818181818181818,0.5909090909090909,0.6590909090909091,0.6818181818181818,-0.02020202020202022,-0.040909090909090895,-0.037878787878787845,0.06818181818181823,0.0,0.0
KNN-3,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.5113636363636364,0.7045454545454546,0.7045454545454546,0.5795454545454546,0.6136363636363636,0.6818181818181818,0.6363636363636364,0.5681818181818182,0.6818181818181818,-0.0479797979797979,-0.0659090909090908,-0.05303030303030298,0.022727272727272818,0.0,0.0
KNN-4,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7272727272727273,0.625,0.6931818181818182,0.7272727272727273,0.6363636363636364,0.6477272727272727,0.6818181818181818,0.6363636363636364,0.6477272727272727,0.6818181818181818,-0.012626262626262652,-0.031818181818181746,-0.02651515151515149,0.045454545454545525,0.0,0.0
KNN-5,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.75,0.5568181818181818,0.6818181818181818,0.75,0.5340909090909091,0.625,0.6818181818181818,0.6590909090909091,0.5795454545454546,0.6818181818181818,-0.03535353535353525,-0.0659090909090908,-0.04166666666666663,0.06818181818181823,0.0,0.0
KNN-6,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7386363636363636,0.6363636363636364,0.6818181818181818,0.7272727272727273,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6477272727272727,0.6590909090909091,0.6818181818181818,-0.005050505050504972,-0.020454545454545392,-0.01893939393939381,0.05681818181818188,0.0,0.0
KNN-7,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.75,0.6136363636363636,0.7272727272727273,0.7386363636363636,0.6704545454545454,0.5227272727272727,0.6818181818181818,0.6477272727272727,0.625,0.6818181818181818,-0.017676767676767735,-0.05227272727272725,-0.030303030303030276,0.06818181818181823,0.0,0.0
KNN-8,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7159090909090909,0.6704545454545454,0.6477272727272727,0.6931818181818182,0.6818181818181818,0.5568181818181818,0.6818181818181818,0.6363636363636364,0.6477272727272727,0.6818181818181818,-0.022727272727272818,-0.040909090909090895,-0.02651515151515149,0.03409090909090917,0.0,0.0
KNN-9,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7045454545454546,0.6590909090909091,0.6136363636363636,0.7159090909090909,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6704545454545454,0.625,0.6818181818181818,-0.02146464646464641,-0.031818181818181746,-0.022727272727272707,0.03409090909090917,0.0,0.0
KNN-10,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.7159090909090909,0.6704545454545454,0.6477272727272727,0.7159090909090909,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6590909090909091,0.6477272727272727,0.6818181818181818,-0.008838383838383757,-0.020454545454545392,-0.018939393939393923,0.03409090909090917,0.0,0.0
KNN-20,PSYCH_TASK_ATTENTION_SES-2,high_v_low,0.6931818181818182,0.6818181818181818,0.6818181818181818,0.6931818181818182,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,-0.002525252525252486,-0.00909090909090915,0.0,0.011363636363636465,0.0,0.0
Logistic Regression,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5,0.5113636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6022727272727273,0.5454545454545454,-0.002525252525252597,0.011363636363636465,0.018939393939393923,0.05681818181818188,0.05681818181818188,0.05681818181818188
LDA,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5113636363636364,0.5568181818181818,0.5113636363636364,0.5227272727272727,0.4886363636363637,0.5340909090909091,0.0,0.4204545454545455,0.7045454545454546,0.5454545454545454,-0.0732323232323232,-0.11590909090909085,-0.17045454545454541,0.15909090909090917,0.15909090909090917,0.15909090909090917
SVM,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5454545454545454,0.5454545454545454,0.5227272727272727,0.5113636363636364,0.6477272727272727,0.5681818181818182,0.5454545454545454,0.5340909090909091,0.5681818181818182,0.5454545454545454,0.008838383838383868,0.027272727272727337,0.0037878787878788955,0.10227272727272729,0.10227272727272729,0.022727272727272818
KNN-1,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5113636363636364,0.6477272727272727,0.5454545454545454,0.5340909090909091,0.5795454545454546,0.5681818181818182,0.4545454545454545,0.5909090909090909,0.6931818181818182,0.5454545454545454,0.023989898989899006,0.03181818181818197,0.03409090909090917,0.14772727272727282,0.14772727272727282,0.14772727272727282
KNN-2,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5795454545454546,0.625,0.6363636363636364,0.5568181818181818,0.5454545454545454,0.6136363636363636,0.5454545454545454,0.6136363636363636,0.5909090909090909,0.5454545454545454,0.04419191919191923,0.036363636363636376,0.037878787878787956,0.09090909090909094,0.06818181818181823,0.06818181818181823
KNN-3,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5340909090909091,0.5909090909090909,0.5681818181818182,0.5113636363636364,0.4886363636363637,0.5909090909090909,0.5454545454545454,0.6136363636363636,0.5454545454545454,0.5454545454545454,0.008838383838383868,0.011363636363636465,0.022727272727272818,0.06818181818181823,0.06818181818181823,0.06818181818181823
KNN-4,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5909090909090909,0.6136363636363636,0.5681818181818182,0.5795454545454546,0.5227272727272727,0.5681818181818182,0.5454545454545454,0.6022727272727273,0.4886363636363637,0.5454545454545454,0.018939393939393923,0.0,1.1102230246251565e-16,0.06818181818181823,0.05681818181818188,0.05681818181818188
KNN-5,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5,0.5795454545454546,0.5340909090909091,0.4659090909090909,0.5340909090909091,0.625,0.5454545454545454,0.6136363636363636,0.5,0.5454545454545454,-0.0012626262626261875,0.0181818181818183,0.00757575757575768,0.07954545454545459,0.07954545454545459,0.06818181818181823
KNN-6,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5,0.6363636363636364,0.5681818181818182,0.4886363636363637,0.6022727272727273,0.6477272727272727,0.5454545454545454,0.5795454545454546,0.5454545454545454,0.5454545454545454,0.022727272727272707,0.03863636363636369,0.011363636363636354,0.10227272727272729,0.10227272727272729,0.03409090909090917
KNN-7,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5227272727272727,0.6022727272727273,0.4659090909090909,0.5340909090909091,0.5681818181818182,0.625,0.5454545454545454,0.5909090909090909,0.5681818181818182,0.5454545454545454,0.012626262626262763,0.03409090909090917,0.022727272727272818,0.07954545454545459,0.07954545454545459,0.045454545454545525
KNN-8,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5340909090909091,0.6477272727272727,0.4318181818181818,0.5113636363636364,0.5681818181818182,0.6136363636363636,0.5454545454545454,0.6022727272727273,0.5568181818181818,0.5454545454545454,0.011363636363636465,0.03181818181818186,0.022727272727272818,0.10227272727272729,0.06818181818181823,0.05681818181818188
KNN-9,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5454545454545454,0.6363636363636364,0.4659090909090909,0.5454545454545454,0.5113636363636364,0.5227272727272727,0.5454545454545454,0.5340909090909091,0.6136363636363636,0.5454545454545454,0.0012626262626262985,1.1102230246251565e-16,0.018939393939394034,0.09090909090909094,0.06818181818181823,0.06818181818181823
KNN-10,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.5227272727272727,0.6818181818181818,0.5113636363636364,0.5,0.4886363636363637,0.5340909090909091,0.5454545454545454,0.5681818181818182,0.5454545454545454,0.5454545454545454,-0.0012626262626261875,-0.009090909090909038,0.00757575757575768,0.13636363636363635,0.022727272727272818,0.022727272727272818
KNN-20,PSYCH_WEEKLY_ATTENTION_SES-1,high_v_low,0.4886363636363637,0.6363636363636364,0.5113636363636364,0.4772727272727273,0.5340909090909091,0.5795454545454546,0.5454545454545454,0.4772727272727273,0.5227272727272727,0.5454545454545454,-0.015151515151515138,-0.013636363636363558,-0.030303030303030276,0.09090909090909094,0.03409090909090917,0.0
Logistic Regression,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6136363636363636,0.6136363636363636,0.6818181818181818,0.625,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,-0.02146464646464641,0.0,0.0,0.0,0.0,0.0
LDA,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6136363636363636,0.4772727272727273,0.6704545454545454,0.5909090909090909,0.6818181818181818,0.6590909090909091,0.6818181818181818,0.5227272727272727,0.5681818181818182,0.6818181818181818,-0.0744949494949495,-0.05909090909090908,-0.09090909090909083,0.0,0.0,0.0
SVM,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.7045454545454546,0.6704545454545454,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0012626262626261875,0.002272727272727204,0.0,0.022727272727272818,0.022727272727272818,0.0
KNN-1,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.5340909090909091,0.5,0.6818181818181818,0.5681818181818182,0.6136363636363636,0.6022727272727273,0.3181818181818182,0.4431818181818182,0.5227272727272727,0.6818181818181818,-0.1502525252525252,-0.18181818181818177,-0.25378787878787873,0.0,-0.06818181818181812,-0.15909090909090906
KNN-2,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6363636363636364,0.5909090909090909,0.7045454545454546,0.6363636363636364,0.6931818181818182,0.6363636363636364,0.6818181818181818,0.5909090909090909,0.6022727272727273,0.6818181818181818,-0.04040404040404033,-0.040909090909090895,-0.05681818181818177,0.022727272727272818,0.011363636363636465,0.0
KNN-3,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.5454545454545454,0.6136363636363636,0.6363636363636364,0.5454545454545454,0.6818181818181818,0.625,0.6818181818181818,0.5795454545454546,0.5795454545454546,0.6818181818181818,-0.0719696969696969,-0.05227272727272725,-0.06818181818181812,0.0,0.0,0.0
KNN-4,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6590909090909091,0.6590909090909091,0.6704545454545454,0.6477272727272727,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6590909090909091,0.6136363636363636,0.6818181818181818,-0.030303030303030276,-0.036363636363636265,-0.030303030303030276,0.0,0.0,0.0
KNN-5,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.5909090909090909,0.625,0.5568181818181818,0.5909090909090909,0.6477272727272727,0.6136363636363636,0.6818181818181818,0.6136363636363636,0.6363636363636364,0.6818181818181818,-0.06439393939393934,-0.04318181818181821,-0.037878787878787845,0.0,0.0,0.0
KNN-6,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6590909090909091,0.6818181818181818,0.6818181818181818,0.6590909090909091,0.6818181818181818,0.6477272727272727,0.6818181818181818,0.6704545454545454,0.6477272727272727,0.6818181818181818,-0.01388888888888895,-0.015909090909090984,-0.015151515151515138,0.0,0.0,0.0
KNN-7,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6477272727272727,0.6136363636363636,0.6818181818181818,0.6590909090909091,0.6363636363636364,0.6931818181818182,0.6818181818181818,0.6477272727272727,0.6363636363636364,0.6818181818181818,-0.02651515151515138,-0.022727272727272707,-0.02651515151515149,0.011363636363636465,0.011363636363636465,0.0
KNN-8,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6704545454545454,0.625,0.7159090909090909,0.6818181818181818,0.6363636363636364,0.6590909090909091,0.6818181818181818,0.6704545454545454,0.6818181818181818,0.6818181818181818,-0.012626262626262652,-0.015909090909090984,-0.0037878787878788955,0.03409090909090917,0.0,0.0
KNN-9,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6704545454545454,0.5568181818181818,0.7159090909090909,0.6704545454545454,0.6931818181818182,0.625,0.6818181818181818,0.6590909090909091,0.6477272727272727,0.6818181818181818,-0.023989898989899006,-0.020454545454545392,-0.018939393939393923,0.03409090909090917,0.011363636363636465,0.0
KNN-10,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6818181818181818,0.6136363636363636,0.6931818181818182,0.6931818181818182,0.6363636363636364,0.6704545454545454,0.6818181818181818,0.6590909090909091,0.6818181818181818,0.6818181818181818,-0.01388888888888895,-0.015909090909090984,-0.007575757575757569,0.011363636363636465,0.0,0.0
KNN-20,PSYCH_WEEKLY_ATTENTION_SES-2,high_v_low,0.6704545454545454,0.6704545454545454,0.6704545454545454,0.6704545454545454,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,-0.005050505050505083,0.0,0.0,0.0,0.0,0.0
Logistic Regression,PARKINSONS,control_v_parkinsons,0.54,0.475,0.355,0.56,0.0,0.0,0.0,0.295,0.47,0.5,-0.20055555555555554,-0.34700000000000003,-0.24500000000000005,0.06000000000000005,-0.030000000000000027,-0.030000000000000027
LDA,PARKINSONS,control_v_parkinsons,0.5,0.495,0.54,0.615,0.355,0.535,0.5,0.43,0.555,0.5,0.002777777777777768,-0.025000000000000022,-0.00500000000000006,0.11499999999999999,0.05500000000000005,0.05500000000000005
SVM,PARKINSONS,control_v_parkinsons,0.545,0.0,0.58,0.55,0.515,0.525,0.0,0.49,0.475,0.5,-0.09111111111111109,-0.09900000000000003,-0.17833333333333334,0.07999999999999996,0.025000000000000022,-0.010000000000000009
KNN-1,PARKINSONS,control_v_parkinsons,0.52,0.56,0.505,0.51,0.42,0.62,0.5,0.57,0.55,0.5,0.02833333333333332,0.03200000000000003,0.039999999999999925,0.12,0.12,0.06999999999999995
KNN-2,PARKINSONS,control_v_parkinsons,0.56,0.485,0.53,0.56,0.5,0.52,0.5,0.47,0.5,0.5,0.01388888888888884,-0.0019999999999999463,-0.010000000000000009,0.06000000000000005,0.020000000000000018,0.0
KNN-3,PARKINSONS,control_v_parkinsons,0.6,0.525,0.5,0.62,0.36,0.53,0.5,0.565,0.495,0.5,0.021666666666666723,-0.009999999999999953,0.020000000000000018,0.12,0.06499999999999995,0.06499999999999995
KNN-4,PARKINSONS,control_v_parkinsons,0.58,0.49,0.505,0.605,0.515,0.525,0.5,0.48,0.505,0.5,0.022777777777777675,0.0050000000000000044,-0.00500000000000006,0.10499999999999998,0.025000000000000022,0.0050000000000000044
KNN-5,PARKINSONS,control_v_parkinsons,0.585,0.505,0.505,0.595,0.525,0.51,0.5,0.48,0.48,0.5,0.02055555555555566,-0.0010000000000000009,-0.013333333333333364,0.09499999999999997,0.025000000000000022,0.0
KNN-6,PARKINSONS,control_v_parkinsons,0.59,0.5,0.545,0.58,0.525,0.51,0.5,0.44,0.485,0.5,0.019444444444444375,-0.008000000000000007,-0.025000000000000078,0.08999999999999997,0.025000000000000022,0.0
KNN-7,PARKINSONS,control_v_parkinsons,0.57,0.525,0.545,0.58,0.51,0.49,0.5,0.48,0.475,0.5,0.019444444444444375,-0.009000000000000008,-0.014999999999999958,0.07999999999999996,0.010000000000000009,0.0
KNN-8,PARKINSONS,control_v_parkinsons,0.555,0.49,0.51,0.555,0.51,0.455,0.5,0.495,0.49,0.5,0.00666666666666671,-0.009999999999999953,-0.00500000000000006,0.05500000000000005,0.010000000000000009,0.0
KNN-9,PARKINSONS,control_v_parkinsons,0.575,0.54,0.515,0.575,0.545,0.45,0.5,0.5,0.455,0.5,0.01722222222222225,-0.009999999999999953,-0.014999999999999958,0.07499999999999996,0.04500000000000004,0.0
KNN-10,PARKINSONS,control_v_parkinsons,0.56,0.5,0.53,0.565,0.47,0.425,0.5,0.485,0.445,0.5,-0.002222222222222181,-0.03500000000000003,-0.023333333333333373,0.06499999999999995,0.0,0.0
KNN-20,PARKINSONS,control_v_parkinsons,0.53,0.535,0.555,0.54,0.565,0.42,0.5,0.53,0.46,0.5,0.015000000000000013,-0.00500000000000006,-0.003333333333333355,0.06499999999999995,0.06499999999999995,0.030000000000000027
Logistic Regression,PARKINSONS,control_pre_v_park_pre,0.5253623188405797,0.5905797101449275,0.6086956521739131,0.5652173913043478,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5471014492753623,0.5434782608695652,0.013285024154589431,0.0007246376811593791,0.0012077294685990392,0.0652173913043479,0.0036231884057971175,0.0036231884057971175
LDA,PARKINSONS,control_pre_v_park_pre,0.605072463768116,0.6086956521739131,0.6123188405797102,0.6304347826086957,0.5434782608695652,0.4855072463768116,0.4565217391304348,0.427536231884058,0.4601449275362319,0.5434782608695652,-0.006843800322061222,-0.0688405797101449,-0.09541062801932365,0.08695652173913049,0.0,-0.08333333333333331
SVM,PARKINSONS,control_pre_v_park_pre,0.6557971014492754,0.5434782608695652,0.5978260869565217,0.6123188405797102,0.5434782608695652,0.4239130434782609,0.5434782608695652,0.5181159420289855,0.5543478260869565,0.5434782608695652,0.011272141706924366,-0.02681159420289847,-0.004830917874396046,0.1123188405797102,0.010869565217391353,0.010869565217391353
KNN-1,PARKINSONS,control_pre_v_park_pre,0.7681159420289855,0.5507246376811594,0.5108695652173914,0.6340579710144928,0.463768115942029,0.5434782608695652,0.5434782608695652,0.463768115942029,0.4710144927536232,0.5434782608695652,0.006441223832528209,-0.04637681159420287,-0.05072463768115937,0.2246376811594203,0.0,0.0
KNN-2,PARKINSONS,control_pre_v_park_pre,0.7753623188405797,0.5507246376811594,0.5615942028985508,0.6485507246376812,0.4710144927536232,0.6195652173913043,0.5434782608695652,0.4492753623188406,0.5181159420289855,0.5434782608695652,0.027375201288244777,-0.023188405797101463,-0.03985507246376818,0.23188405797101452,0.07608695652173914,0.0
KNN-3,PARKINSONS,control_pre_v_park_pre,0.7789855072463768,0.5398550724637681,0.532608695652174,0.6884057971014492,0.5652173913043478,0.6195652173913043,0.5434782608695652,0.4710144927536232,0.4673913043478261,0.5434782608695652,0.035024154589372136,-0.010144927536231862,-0.04951690821256033,0.23550724637681164,0.07608695652173914,0.0
KNN-4,PARKINSONS,control_pre_v_park_pre,0.8079710144927537,0.5471014492753623,0.572463768115942,0.6811594202898551,0.4528985507246377,0.6123188405797102,0.5434782608695652,0.4963768115942029,0.5108695652173914,0.5434782608695652,0.03703703703703709,-0.020289855072463614,-0.02657004830917875,0.26449275362318847,0.06884057971014501,0.0
KNN-5,PARKINSONS,control_pre_v_park_pre,0.7934782608695652,0.5108695652173914,0.5471014492753623,0.6630434782608695,0.4891304347826087,0.5905797101449275,0.5434782608695652,0.5,0.4746376811594203,0.5434782608695652,0.024557165861513686,-0.023913043478260843,-0.037439613526570104,0.25,0.047101449275362306,0.0
KNN-6,PARKINSONS,control_pre_v_park_pre,0.8115942028985508,0.5217391304347826,0.5543478260869565,0.6666666666666666,0.5072463768115942,0.5253623188405797,0.5434782608695652,0.4782608695652174,0.5181159420289855,0.5434782608695652,0.026167471819645738,-0.02898550724637683,-0.03019323671497587,0.2681159420289856,0.0,0.0
